gene_id,gene_type,counts,ratio
ENSG00000060237,protein_coding,29132,0.0001%
ENSG00000075420,protein_coding,29138,0.0001%
ENSG00000167986,protein_coding,29148,0.0001%
ENSG00000118898,protein_coding,29224,0.0001%
ENSG00000137509,protein_coding,29243,0.0001%
ENSG00000129354,protein_coding,29243,0.0001%
ENSG00000184007,protein_coding,29254,0.0001%
ENSG00000119013,protein_coding,29261,0.0001%
ENSG00000166741,protein_coding,29317,0.0001%
ENSG00000140525,protein_coding,29326,0.0001%
ENSG00000107949,protein_coding,29342,0.0001%
ENSG00000104067,protein_coding,29379,0.0001%
ENSG00000100600,protein_coding,29390,0.0001%
ENSG00000114573,protein_coding,29392,0.0001%
ENSG00000105011,protein_coding,29395,0.0001%
ENSG00000117906,protein_coding,29404,0.0001%
ENSG00000109107,protein_coding,29406,0.0001%
ENSG00000255823,unknow,29422,0.0001%
ENSG00000160014,protein_coding,29458,0.0001%
ENSG00000213190,protein_coding,29470,0.0001%
ENSG00000130414,protein_coding,29476,0.0001%
ENSG00000097021,protein_coding,29481,0.0001%
ENSG00000010292,protein_coding,29520,0.0001%
ENSG00000124222,protein_coding,29521,0.0001%
ENSG00000143367,protein_coding,29522,0.0001%
ENSG00000139168,protein_coding,29522,0.0001%
ENSG00000047315,protein_coding,29524,0.0001%
ENSG00000112237,protein_coding,29553,0.0001%
ENSG00000179820,protein_coding,29586,0.0001%
ENSG00000083720,protein_coding,29622,0.0001%
ENSG00000198431,protein_coding,29630,0.0001%
ENSG00000134697,protein_coding,29664,0.0001%
ENSG00000164934,protein_coding,29688,0.0001%
ENSG00000100983,protein_coding,29692,0.0001%
ENSG00000134690,protein_coding,29697,0.0001%
ENSG00000086666,protein_coding,29709,0.0001%
ENSG00000102898,protein_coding,29710,0.0001%
ENSG00000151247,protein_coding,29739,0.0001%
ENSG00000189266,protein_coding,29748,0.0001%
ENSG00000177885,protein_coding,29759,0.0001%
ENSG00000147459,protein_coding,29773,0.0001%
ENSG00000169241,protein_coding,29787,0.0001%
ENSG00000168710,protein_coding,29795,0.0001%
ENSG00000014216,protein_coding,29819,0.0001%
ENSG00000115641,protein_coding,29837,0.0001%
ENSG00000166794,protein_coding,29837,0.0001%
ENSG00000184254,protein_coding,29868,0.0001%
ENSG00000127837,protein_coding,29876,0.0001%
ENSG00000074842,protein_coding,29878,0.0001%
ENSG00000155959,protein_coding,29880,0.0001%
ENSG00000116120,protein_coding,29898,0.0001%
ENSG00000164611,protein_coding,29899,0.0001%
ENSG00000134684,protein_coding,29939,0.0001%
ENSG00000161179,protein_coding,29940,0.0001%
ENSG00000225733,lncRNA,29955,0.0001%
ENSG00000157778,protein_coding,29961,0.0001%
ENSG00000055917,protein_coding,29962,0.0001%
ENSG00000106366,protein_coding,29970,0.0001%
ENSG00000198856,protein_coding,29977,0.0001%
ENSG00000148229,protein_coding,29982,0.0001%
ENSG00000170876,protein_coding,29990,0.0001%
ENSG00000090520,protein_coding,30072,0.0001%
ENSG00000136450,protein_coding,30081,0.0001%
ENSG00000128524,protein_coding,30084,0.0001%
ENSG00000125037,protein_coding,30123,0.0001%
ENSG00000120948,protein_coding,30190,0.0001%
ENSG00000123136,protein_coding,30192,0.0001%
ENSG00000243147,protein_coding,30232,0.0001%
ENSG00000102241,protein_coding,30258,0.0001%
ENSG00000160688,protein_coding,30267,0.0001%
ENSG00000105438,protein_coding,30281,0.0001%
ENSG00000126698,protein_coding,30286,0.0001%
ENSG00000075292,protein_coding,30294,0.0001%
ENSG00000102531,protein_coding,30306,0.0001%
ENSG00000064419,protein_coding,30352,0.0001%
ENSG00000101745,protein_coding,30395,0.0001%
ENSG00000197694,protein_coding,30400,0.0001%
ENSG00000099817,protein_coding,30406,0.0001%
ENSG00000168883,protein_coding,30410,0.0001%
ENSG00000163541,protein_coding,30412,0.0001%
ENSG00000198380,protein_coding,30417,0.0001%
ENSG00000130707,protein_coding,30427,0.0001%
ENSG00000101361,protein_coding,30449,0.0001%
ENSG00000140990,protein_coding,30461,0.0001%
ENSG00000168894,protein_coding,30475,0.0001%
ENSG00000173418,protein_coding,30479,0.0001%
ENSG00000106211,protein_coding,30495,0.0001%
ENSG00000135069,protein_coding,30504,0.0001%
ENSG00000129083,protein_coding,30516,0.0001%
ENSG00000129353,protein_coding,30524,0.0001%
ENSG00000131828,protein_coding,30557,0.0001%
ENSG00000135821,protein_coding,30574,0.0001%
ENSG00000175792,protein_coding,30586,0.0001%
ENSG00000159228,protein_coding,30593,0.0001%
ENSG00000163882,protein_coding,30634,0.0001%
ENSG00000196352,protein_coding,30648,0.0001%
ENSG00000054654,protein_coding,30656,0.0001%
ENSG00000042286,protein_coding,30690,0.0001%
ENSG00000087365,protein_coding,30697,0.0001%
ENSG00000213593,protein_coding,30704,0.0001%
ENSG00000163938,protein_coding,30714,0.0001%
ENSG00000126088,protein_coding,30721,0.0001%
ENSG00000132182,protein_coding,30749,0.0001%
ENSG00000120694,protein_coding,30803,0.0001%
ENSG00000167767,protein_coding,30815,0.0001%
ENSG00000077942,protein_coding,30820,0.0001%
ENSG00000140941,protein_coding,30893,0.0001%
ENSG00000108848,protein_coding,30898,0.0001%
ENSG00000189091,protein_coding,30907,0.0001%
ENSG00000083312,protein_coding,30918,0.0001%
ENSG00000136888,protein_coding,30934,0.0001%
ENSG00000137547,protein_coding,30936,0.0001%
ENSG00000025800,protein_coding,30937,0.0001%
ENSG00000105254,protein_coding,30939,0.0001%
ENSG00000048544,protein_coding,30944,0.0001%
ENSG00000115944,protein_coding,30952,0.0001%
ENSG00000131504,protein_coding,31005,0.0001%
ENSG00000101126,protein_coding,31025,0.0001%
ENSG00000137210,protein_coding,31046,0.0001%
ENSG00000198860,protein_coding,31098,0.0001%
ENSG00000077097,protein_coding,31102,0.0001%
ENSG00000145012,protein_coding,31105,0.0001%
ENSG00000138363,protein_coding,31121,0.0001%
ENSG00000005020,protein_coding,31136,0.0001%
ENSG00000173915,protein_coding,31137,0.0001%
ENSG00000155096,protein_coding,31150,0.0001%
ENSG00000126803,protein_coding,31163,0.0001%
ENSG00000120742,protein_coding,31197,0.0001%
ENSG00000072506,protein_coding,31207,0.0001%
ENSG00000146247,protein_coding,31214,0.0001%
ENSG00000159658,protein_coding,31222,0.0001%
ENSG00000125445,protein_coding,31223,0.0001%
ENSG00000139163,protein_coding,31265,0.0001%
ENSG00000069998,protein_coding,31277,0.0001%
ENSG00000214160,protein_coding,31287,0.0001%
ENSG00000106771,protein_coding,31349,0.0001%
ENSG00000090530,protein_coding,31376,0.0001%
ENSG00000135047,protein_coding,31391,0.0001%
ENSG00000112245,protein_coding,31422,0.0001%
ENSG00000153310,protein_coding,31461,0.0001%
ENSG00000135940,protein_coding,31461,0.0001%
ENSG00000182149,protein_coding,31508,0.0001%
ENSG00000100129,protein_coding,31518,0.0001%
ENSG00000089159,protein_coding,31544,0.0001%
ENSG00000138814,protein_coding,31548,0.0001%
ENSG00000143924,protein_coding,31550,0.0001%
ENSG00000116478,protein_coding,31630,0.0002%
ENSG00000143252,protein_coding,31664,0.0002%
ENSG00000006715,protein_coding,31685,0.0002%
ENSG00000101365,protein_coding,31699,0.0002%
ENSG00000141030,protein_coding,31719,0.0002%
ENSG00000167325,protein_coding,31728,0.0002%
ENSG00000138668,protein_coding,31744,0.0002%
ENSG00000115307,protein_coding,31752,0.0002%
ENSG00000204525,protein_coding,31753,0.0002%
ENSG00000144674,protein_coding,31758,0.0002%
ENSG00000184575,protein_coding,31783,0.0002%
ENSG00000168827,protein_coding,31810,0.0002%
ENSG00000120885,protein_coding,31833,0.0002%
ENSG00000163814,protein_coding,31863,0.0002%
ENSG00000176105,protein_coding,31899,0.0002%
ENSG00000132383,protein_coding,31919,0.0002%
ENSG00000101294,protein_coding,31993,0.0002%
ENSG00000151239,protein_coding,32008,0.0002%
ENSG00000168906,protein_coding,32010,0.0002%
ENSG00000089685,protein_coding,32026,0.0002%
ENSG00000159720,protein_coding,32045,0.0002%
ENSG00000124299,protein_coding,32059,0.0002%
ENSG00000175793,protein_coding,32062,0.0002%
ENSG00000165304,protein_coding,32083,0.0002%
ENSG00000115884,protein_coding,32167,0.0002%
ENSG00000171681,protein_coding,32170,0.0002%
ENSG00000171988,protein_coding,32182,0.0002%
ENSG00000175334,protein_coding,32196,0.0002%
ENSG00000090060,protein_coding,32216,0.0002%
ENSG00000004897,protein_coding,32233,0.0002%
ENSG00000185043,protein_coding,32244,0.0002%
ENSG00000111530,protein_coding,32305,0.0002%
ENSG00000141552,protein_coding,32346,0.0002%
ENSG00000164134,protein_coding,32443,0.0002%
ENSG00000118363,protein_coding,32448,0.0002%
ENSG00000142945,protein_coding,32495,0.0002%
ENSG00000078369,protein_coding,32515,0.0002%
ENSG00000108588,protein_coding,32535,0.0002%
ENSG00000111361,protein_coding,32552,0.0002%
ENSG00000057019,protein_coding,32583,0.0002%
ENSG00000101161,protein_coding,32605,0.0002%
ENSG00000085415,protein_coding,32622,0.0002%
ENSG00000035141,protein_coding,32694,0.0002%
ENSG00000174851,protein_coding,32698,0.0002%
ENSG00000089154,protein_coding,32698,0.0002%
ENSG00000090861,protein_coding,32702,0.0002%
ENSG00000107745,protein_coding,32745,0.0002%
ENSG00000067829,protein_coding,32751,0.0002%
ENSG00000131475,protein_coding,32752,0.0002%
ENSG00000197157,protein_coding,32767,0.0002%
ENSG00000064601,protein_coding,32788,0.0002%
ENSG00000110075,protein_coding,32816,0.0002%
ENSG00000153147,protein_coding,32843,0.0002%
ENSG00000196396,protein_coding,32880,0.0002%
ENSG00000110696,protein_coding,32887,0.0002%
ENSG00000120992,protein_coding,32947,0.0002%
ENSG00000144028,protein_coding,32949,0.0002%
ENSG00000162368,protein_coding,32981,0.0002%
ENSG00000169021,protein_coding,33017,0.0002%
ENSG00000124164,protein_coding,33047,0.0002%
ENSG00000110880,protein_coding,33079,0.0002%
ENSG00000177731,protein_coding,33118,0.0002%
ENSG00000106554,protein_coding,33128,0.0002%
ENSG00000143368,protein_coding,33181,0.0002%
ENSG00000099968,protein_coding,33186,0.0002%
ENSG00000113643,protein_coding,33208,0.0002%
ENSG00000107798,protein_coding,33222,0.0002%
ENSG00000102024,protein_coding,33246,0.0002%
ENSG00000232119,protein_coding,33261,0.0002%
ENSG00000155366,protein_coding,33264,0.0002%
ENSG00000122642,protein_coding,33327,0.0002%
ENSG00000063046,protein_coding,33328,0.0002%
ENSG00000147155,protein_coding,33328,0.0002%
ENSG00000166557,protein_coding,33343,0.0002%
ENSG00000109452,protein_coding,33406,0.0002%
ENSG00000138674,protein_coding,33451,0.0002%
ENSG00000177889,protein_coding,33462,0.0002%
ENSG00000100526,protein_coding,33467,0.0002%
ENSG00000122359,protein_coding,33470,0.0002%
ENSG00000174231,protein_coding,33474,0.0002%
ENSG00000124193,protein_coding,33550,0.0002%
ENSG00000049541,protein_coding,33564,0.0002%
ENSG00000198954,protein_coding,33606,0.0002%
ENSG00000100554,protein_coding,33623,0.0002%
ENSG00000161654,protein_coding,33685,0.0002%
ENSG00000185627,protein_coding,33692,0.0002%
ENSG00000167088,protein_coding,33703,0.0002%
ENSG00000156642,protein_coding,33746,0.0002%
ENSG00000132300,protein_coding,33759,0.0002%
ENSG00000072042,protein_coding,33760,0.0002%
ENSG00000177156,protein_coding,33801,0.0002%
ENSG00000102978,protein_coding,33828,0.0002%
ENSG00000108946,protein_coding,33835,0.0002%
ENSG00000158417,protein_coding,33896,0.0002%
ENSG00000025772,protein_coding,33944,0.0002%
ENSG00000196878,protein_coding,33998,0.0002%
ENSG00000130726,protein_coding,34010,0.0002%
ENSG00000175582,protein_coding,34039,0.0002%
ENSG00000198561,protein_coding,34045,0.0002%
ENSG00000135316,protein_coding,34071,0.0002%
ENSG00000184990,protein_coding,34073,0.0002%
ENSG00000132823,protein_coding,34102,0.0002%
ENSG00000135318,protein_coding,34160,0.0002%
ENSG00000086504,protein_coding,34160,0.0002%
ENSG00000136143,protein_coding,34186,0.0002%
ENSG00000134375,protein_coding,34193,0.0002%
ENSG00000230937,lncRNA,34226,0.0002%
ENSG00000100883,protein_coding,34249,0.0002%
ENSG00000143543,protein_coding,34257,0.0002%
ENSG00000156515,protein_coding,34266,0.0002%
ENSG00000009844,protein_coding,34306,0.0002%
ENSG00000178209,protein_coding,34307,0.0002%
ENSG00000148344,protein_coding,34354,0.0002%
ENSG00000124228,protein_coding,34385,0.0002%
ENSG00000105976,protein_coding,34392,0.0002%
ENSG00000120738,protein_coding,34410,0.0002%
ENSG00000119333,protein_coding,34431,0.0002%
ENSG00000116171,protein_coding,34432,0.0002%
ENSG00000123975,protein_coding,34447,0.0002%
ENSG00000154380,protein_coding,34474,0.0002%
ENSG00000196591,protein_coding,34476,0.0002%
ENSG00000095139,protein_coding,34492,0.0002%
ENSG00000173402,protein_coding,34498,0.0002%
ENSG00000102393,protein_coding,34538,0.0002%
ENSG00000096696,protein_coding,34538,0.0002%
ENSG00000213625,protein_coding,34539,0.0002%
ENSG00000131981,protein_coding,34552,0.0002%
ENSG00000172893,protein_coding,34586,0.0002%
ENSG00000128708,protein_coding,34699,0.0002%
ENSG00000146729,protein_coding,34863,0.0002%
ENSG00000116898,protein_coding,35008,0.0002%
ENSG00000180957,protein_coding,35026,0.0002%
ENSG00000198901,protein_coding,35072,0.0002%
ENSG00000123983,protein_coding,35105,0.0002%
ENSG00000108219,protein_coding,35151,0.0002%
ENSG00000168528,protein_coding,35222,0.0002%
ENSG00000002834,protein_coding,35234,0.0002%
ENSG00000160752,protein_coding,35297,0.0002%
ENSG00000104823,protein_coding,35385,0.0002%
ENSG00000118640,protein_coding,35411,0.0002%
ENSG00000096063,protein_coding,35421,0.0002%
ENSG00000134352,protein_coding,35553,0.0002%
ENSG00000140740,protein_coding,35690,0.0002%
ENSG00000167815,protein_coding,35695,0.0002%
ENSG00000164062,protein_coding,35711,0.0002%
ENSG00000089063,protein_coding,35725,0.0002%
ENSG00000115234,protein_coding,35767,0.0002%
ENSG00000122591,protein_coding,35775,0.0002%
ENSG00000099797,protein_coding,35792,0.0002%
ENSG00000143771,protein_coding,35868,0.0002%
ENSG00000105887,protein_coding,35897,0.0002%
ENSG00000127314,protein_coding,35944,0.0002%
ENSG00000108010,protein_coding,35955,0.0002%
ENSG00000077721,protein_coding,35972,0.0002%
ENSG00000000419,protein_coding,36053,0.0002%
ENSG00000266472,protein_coding,36108,0.0002%
ENSG00000148660,protein_coding,36126,0.0002%
ENSG00000213024,protein_coding,36147,0.0002%
ENSG00000124942,protein_coding,36166,0.0002%
ENSG00000103342,protein_coding,36199,0.0002%
ENSG00000233276,protein_coding,36206,0.0002%
ENSG00000115415,protein_coding,36217,0.0002%
ENSG00000137312,protein_coding,36230,0.0002%
ENSG00000099917,protein_coding,36236,0.0002%
ENSG00000149257,protein_coding,36239,0.0002%
ENSG00000114686,protein_coding,36257,0.0002%
ENSG00000085224,protein_coding,36260,0.0002%
ENSG00000233927,protein_coding,36276,0.0002%
ENSG00000138867,protein_coding,36303,0.0002%
ENSG00000169504,protein_coding,36304,0.0002%
ENSG00000183696,protein_coding,36305,0.0002%
ENSG00000168461,protein_coding,36307,0.0002%
ENSG00000140612,protein_coding,36326,0.0002%
ENSG00000125977,protein_coding,36328,0.0002%
ENSG00000167553,protein_coding,36399,0.0002%
ENSG00000071859,protein_coding,36409,0.0002%
ENSG00000147955,protein_coding,36427,0.0002%
ENSG00000139921,protein_coding,36451,0.0002%
ENSG00000144580,protein_coding,36485,0.0002%
ENSG00000111642,protein_coding,36497,0.0002%
ENSG00000137693,protein_coding,36624,0.0002%
ENSG00000090266,protein_coding,36645,0.0002%
ENSG00000198791,protein_coding,36680,0.0002%
ENSG00000168137,protein_coding,36682,0.0002%
ENSG00000166295,protein_coding,36710,0.0002%
ENSG00000120265,protein_coding,36725,0.0002%
ENSG00000131876,protein_coding,36728,0.0002%
ENSG00000115310,protein_coding,36732,0.0002%
ENSG00000060339,protein_coding,36759,0.0002%
ENSG00000162736,protein_coding,36803,0.0002%
ENSG00000108107,protein_coding,36811,0.0002%
ENSG00000198931,protein_coding,36839,0.0002%
ENSG00000150938,protein_coding,36849,0.0002%
ENSG00000136045,protein_coding,36862,0.0002%
ENSG00000136485,protein_coding,36889,0.0002%
ENSG00000174780,protein_coding,36895,0.0002%
ENSG00000109854,protein_coding,36903,0.0002%
ENSG00000095002,protein_coding,36937,0.0002%
ENSG00000105819,protein_coding,36944,0.0002%
ENSG00000136068,protein_coding,36946,0.0002%
ENSG00000116670,protein_coding,36971,0.0002%
ENSG00000174547,protein_coding,37170,0.0002%
ENSG00000075785,protein_coding,37173,0.0002%
ENSG00000169223,protein_coding,37178,0.0002%
ENSG00000130985,protein_coding,37184,0.0002%
ENSG00000131473,protein_coding,37194,0.0002%
ENSG00000108091,protein_coding,37204,0.0002%
ENSG00000107959,protein_coding,37270,0.0002%
ENSG00000170889,protein_coding,37421,0.0002%
ENSG00000104341,protein_coding,37448,0.0002%
ENSG00000102172,protein_coding,37490,0.0002%
ENSG00000112312,protein_coding,37516,0.0002%
ENSG00000154845,protein_coding,37546,0.0002%
ENSG00000122705,protein_coding,37579,0.0002%
ENSG00000281344,lncRNA,37593,0.0002%
ENSG00000162607,protein_coding,37615,0.0002%
ENSG00000163714,protein_coding,37625,0.0002%
ENSG00000143369,protein_coding,37637,0.0002%
ENSG00000166619,protein_coding,37649,0.0002%
ENSG00000055044,protein_coding,37694,0.0002%
ENSG00000066279,protein_coding,37694,0.0002%
ENSG00000111897,protein_coding,37703,0.0002%
ENSG00000165704,protein_coding,37719,0.0002%
ENSG00000100528,protein_coding,37721,0.0002%
ENSG00000148634,protein_coding,37751,0.0002%
ENSG00000265972,protein_coding,37841,0.0002%
ENSG00000153904,protein_coding,37848,0.0002%
ENSG00000105849,protein_coding,37911,0.0002%
ENSG00000215301,protein_coding,37930,0.0002%
ENSG00000143324,protein_coding,37941,0.0002%
ENSG00000004779,protein_coding,37948,0.0002%
ENSG00000167658,protein_coding,37991,0.0002%
ENSG00000175756,protein_coding,38003,0.0002%
ENSG00000116209,protein_coding,38049,0.0002%
ENSG00000116062,protein_coding,38084,0.0002%
ENSG00000101474,protein_coding,38127,0.0002%
ENSG00000090273,protein_coding,38130,0.0002%
ENSG00000115216,protein_coding,38448,0.0002%
ENSG00000175203,protein_coding,38498,0.0002%
ENSG00000100714,protein_coding,38571,0.0002%
ENSG00000042493,protein_coding,38585,0.0002%
ENSG00000185721,protein_coding,38608,0.0002%
ENSG00000012660,protein_coding,38622,0.0002%
ENSG00000159131,protein_coding,38625,0.0002%
ENSG00000162734,protein_coding,38662,0.0002%
ENSG00000106399,protein_coding,38676,0.0002%
ENSG00000166224,protein_coding,38698,0.0002%
ENSG00000130429,protein_coding,38704,0.0002%
ENSG00000133872,protein_coding,38705,0.0002%
ENSG00000058262,protein_coding,38721,0.0002%
ENSG00000126524,protein_coding,38726,0.0002%
ENSG00000159063,protein_coding,38727,0.0002%
ENSG00000130066,protein_coding,38790,0.0002%
ENSG00000185608,protein_coding,38825,0.0002%
ENSG00000146540,protein_coding,38878,0.0002%
ENSG00000128463,protein_coding,38957,0.0002%
ENSG00000105669,protein_coding,38998,0.0002%
ENSG00000164292,protein_coding,39029,0.0002%
ENSG00000205937,protein_coding,39030,0.0002%
ENSG00000096746,protein_coding,39033,0.0002%
ENSG00000026508,protein_coding,39041,0.0002%
ENSG00000143321,protein_coding,39174,0.0002%
ENSG00000102753,protein_coding,39186,0.0002%
ENSG00000120129,protein_coding,39194,0.0002%
ENSG00000165476,protein_coding,39217,0.0002%
ENSG00000163399,protein_coding,39241,0.0002%
ENSG00000140105,protein_coding,39258,0.0002%
ENSG00000132002,protein_coding,39269,0.0002%
ENSG00000179933,protein_coding,39321,0.0002%
ENSG00000101193,protein_coding,39324,0.0002%
ENSG00000107438,protein_coding,39325,0.0002%
ENSG00000115091,protein_coding,39330,0.0002%
ENSG00000167863,protein_coding,39344,0.0002%
ENSG00000127481,protein_coding,39349,0.0002%
ENSG00000198258,protein_coding,39388,0.0002%
ENSG00000067704,protein_coding,39455,0.0002%
ENSG00000106591,protein_coding,39459,0.0002%
ENSG00000124226,protein_coding,39488,0.0002%
ENSG00000100591,protein_coding,39492,0.0002%
ENSG00000066322,protein_coding,39528,0.0002%
ENSG00000077152,protein_coding,39587,0.0002%
ENSG00000116030,protein_coding,39610,0.0002%
ENSG00000003056,protein_coding,39649,0.0002%
ENSG00000100348,protein_coding,39673,0.0002%
ENSG00000136518,protein_coding,39687,0.0002%
ENSG00000196504,protein_coding,39688,0.0002%
ENSG00000108883,protein_coding,39730,0.0002%
ENSG00000064666,protein_coding,39784,0.0002%
ENSG00000139726,protein_coding,39871,0.0002%
ENSG00000214049,lncRNA,39893,0.0002%
ENSG00000127884,protein_coding,39929,0.0002%
ENSG00000103194,protein_coding,39958,0.0002%
ENSG00000128791,protein_coding,39989,0.0002%
ENSG00000102580,protein_coding,40074,0.0002%
ENSG00000125676,protein_coding,40088,0.0002%
ENSG00000102054,protein_coding,40114,0.0002%
ENSG00000168175,protein_coding,40152,0.0002%
ENSG00000099940,protein_coding,40166,0.0002%
ENSG00000163655,protein_coding,40187,0.0002%
ENSG00000132155,protein_coding,40230,0.0002%
ENSG00000015676,protein_coding,40244,0.0002%
ENSG00000167468,protein_coding,40280,0.0002%
ENSG00000126945,protein_coding,40318,0.0002%
ENSG00000140443,protein_coding,40320,0.0002%
ENSG00000135390,protein_coding,40375,0.0002%
ENSG00000074696,protein_coding,40377,0.0002%
ENSG00000017797,protein_coding,40397,0.0002%
ENSG00000143753,protein_coding,40408,0.0002%
ENSG00000065154,protein_coding,40423,0.0002%
ENSG00000165733,protein_coding,40428,0.0002%
ENSG00000163283,protein_coding,40454,0.0002%
ENSG00000008282,protein_coding,40456,0.0002%
ENSG00000114021,protein_coding,40496,0.0002%
ENSG00000070087,protein_coding,40570,0.0002%
ENSG00000137804,protein_coding,40606,0.0002%
ENSG00000143727,protein_coding,40695,0.0002%
ENSG00000137845,protein_coding,40773,0.0002%
ENSG00000116857,protein_coding,40784,0.0002%
ENSG00000154978,protein_coding,40802,0.0002%
ENSG00000129562,protein_coding,40830,0.0002%
ENSG00000143569,protein_coding,40978,0.0002%
ENSG00000090863,protein_coding,40979,0.0002%
ENSG00000121579,protein_coding,40994,0.0002%
ENSG00000107223,protein_coding,41139,0.0002%
ENSG00000139697,protein_coding,41181,0.0002%
ENSG00000160075,protein_coding,41186,0.0002%
ENSG00000265241,protein_coding,41237,0.0002%
ENSG00000180992,protein_coding,41265,0.0002%
ENSG00000109113,protein_coding,41343,0.0002%
ENSG00000102471,protein_coding,41459,0.0002%
ENSG00000113569,protein_coding,41460,0.0002%
ENSG00000102158,protein_coding,41464,0.0002%
ENSG00000138061,protein_coding,41500,0.0002%
ENSG00000057608,protein_coding,41602,0.0002%
ENSG00000173801,protein_coding,41637,0.0002%
ENSG00000116016,protein_coding,41646,0.0002%
ENSG00000213699,protein_coding,41648,0.0002%
ENSG00000044115,protein_coding,41657,0.0002%
ENSG00000117859,protein_coding,41722,0.0002%
ENSG00000152332,protein_coding,41849,0.0002%
ENSG00000159176,protein_coding,41871,0.0002%
ENSG00000091317,protein_coding,41891,0.0002%
ENSG00000106537,protein_coding,41974,0.0002%
ENSG00000135387,protein_coding,42034,0.0002%
ENSG00000107738,protein_coding,42109,0.0002%
ENSG00000143183,protein_coding,42130,0.0002%
ENSG00000177600,protein_coding,42228,0.0002%
ENSG00000173113,protein_coding,42333,0.0002%
ENSG00000120509,protein_coding,42409,0.0002%
ENSG00000164054,protein_coding,42439,0.0002%
ENSG00000148154,protein_coding,42441,0.0002%
ENSG00000130702,protein_coding,42508,0.0002%
ENSG00000100823,protein_coding,42554,0.0002%
ENSG00000134250,protein_coding,42588,0.0002%
ENSG00000166441,protein_coding,42608,0.0002%
ENSG00000129351,protein_coding,42683,0.0002%
ENSG00000124225,protein_coding,42750,0.0002%
ENSG00000083444,protein_coding,42821,0.0002%
ENSG00000188612,protein_coding,42823,0.0002%
ENSG00000131462,protein_coding,42899,0.0002%
ENSG00000010244,protein_coding,42904,0.0002%
ENSG00000176890,protein_coding,42945,0.0002%
ENSG00000100612,protein_coding,42956,0.0002%
ENSG00000164754,protein_coding,43006,0.0002%
ENSG00000182220,protein_coding,43048,0.0002%
ENSG00000049245,protein_coding,43061,0.0002%
ENSG00000022277,protein_coding,43109,0.0002%
ENSG00000214517,protein_coding,43121,0.0002%
ENSG00000067057,protein_coding,43157,0.0002%
ENSG00000137807,protein_coding,43166,0.0002%
ENSG00000187735,protein_coding,43265,0.0002%
ENSG00000130303,protein_coding,43274,0.0002%
ENSG00000164919,protein_coding,43486,0.0002%
ENSG00000127483,protein_coding,43625,0.0002%
ENSG00000099783,protein_coding,43637,0.0002%
ENSG00000107581,protein_coding,43672,0.0002%
ENSG00000115760,protein_coding,43693,0.0002%
ENSG00000169905,protein_coding,43719,0.0002%
ENSG00000087302,protein_coding,43730,0.0002%
ENSG00000109861,protein_coding,43849,0.0002%
ENSG00000163527,protein_coding,43857,0.0002%
ENSG00000178980,protein_coding,43895,0.0002%
ENSG00000116237,protein_coding,43935,0.0002%
ENSG00000086232,protein_coding,43955,0.0002%
ENSG00000166197,protein_coding,43965,0.0002%
ENSG00000133226,protein_coding,43974,0.0002%
ENSG00000112697,protein_coding,44003,0.0002%
ENSG00000110917,protein_coding,44035,0.0002%
ENSG00000113460,protein_coding,44070,0.0002%
ENSG00000079459,protein_coding,44071,0.0002%
ENSG00000188846,protein_coding,44094,0.0002%
ENSG00000119707,protein_coding,44193,0.0002%
ENSG00000169689,protein_coding,44221,0.0002%
ENSG00000170606,protein_coding,44329,0.0002%
ENSG00000134248,protein_coding,44401,0.0002%
ENSG00000094804,protein_coding,44446,0.0002%
ENSG00000189067,protein_coding,44452,0.0002%
ENSG00000126457,protein_coding,44487,0.0002%
ENSG00000113810,protein_coding,44612,0.0002%
ENSG00000108639,protein_coding,44627,0.0002%
ENSG00000241553,protein_coding,44634,0.0002%
ENSG00000242372,protein_coding,44652,0.0002%
ENSG00000109919,protein_coding,44663,0.0002%
ENSG00000182199,protein_coding,44681,0.0002%
ENSG00000163171,protein_coding,44686,0.0002%
ENSG00000111481,protein_coding,44715,0.0002%
ENSG00000142657,protein_coding,44731,0.0002%
ENSG00000082898,protein_coding,44738,0.0002%
ENSG00000099956,protein_coding,44800,0.0002%
ENSG00000116251,protein_coding,44928,0.0002%
ENSG00000115306,protein_coding,44973,0.0002%
ENSG00000167085,protein_coding,45065,0.0002%
ENSG00000093009,protein_coding,45099,0.0002%
ENSG00000118816,protein_coding,45121,0.0002%
ENSG00000071462,protein_coding,45197,0.0002%
ENSG00000134108,protein_coding,45233,0.0002%
ENSG00000186575,protein_coding,45264,0.0002%
ENSG00000105281,protein_coding,45264,0.0002%
ENSG00000183283,protein_coding,45317,0.0002%
ENSG00000170515,protein_coding,45483,0.0002%
ENSG00000115762,protein_coding,45548,0.0002%
ENSG00000101856,protein_coding,45572,0.0002%
ENSG00000198898,protein_coding,45589,0.0002%
ENSG00000114850,protein_coding,45800,0.0002%
ENSG00000088448,protein_coding,45878,0.0002%
ENSG00000039068,protein_coding,45928,0.0002%
ENSG00000132432,protein_coding,46001,0.0002%
ENSG00000100519,protein_coding,46237,0.0002%
ENSG00000168439,protein_coding,46378,0.0002%
ENSG00000183431,protein_coding,46499,0.0002%
ENSG00000140264,protein_coding,46500,0.0002%
ENSG00000089327,protein_coding,46522,0.0002%
ENSG00000065427,protein_coding,46546,0.0002%
ENSG00000069849,protein_coding,46613,0.0002%
ENSG00000139734,protein_coding,46620,0.0002%
ENSG00000170315,protein_coding,46640,0.0002%
